date,gasolina95_pvp_eur_l,gasoleo_pvp_eur_l
2017-08-02,1.4255,1.2061
2017-08-03,1.4257,1.2064
2017-08-04,1.4254,1.206
2017-08-05,1.4204,1.2005
2017-08-06,1.4206,1.2007
2017-08-07,1.4321,1.2116
2017-08-08,1.437,1.2162
2017-08-09,1.4367,1.2158
2017-08-10,1.4369,1.216
2017-08-11,1.4369,1.2159
2017-08-12,1.4328,1.2115
2017-08-13,1.4329,1.2117
2017-08-14,1.4375,1.2156
2017-08-15,1.4377,1.2143
2017-08-16,1.4375,1.214
2017-08-17,1.4376,1.214
2017-08-18,1.4374,1.2137
2017-08-19,1.4359,1.2119
2017-08-20,1.4362,1.2123
2017-08-21,1.4364,1.2115
2017-08-22,1.4334,1.2098
2017-08-23,1.4332,1.2096
2017-08-24,1.4332,1.2094
2017-08-25,1.4312,1.2072
2017-08-26,1.4298,1.2054
2017-08-27,1.43,1.2057
2017-08-28,1.4347,1.2086
2017-08-29,1.4366,1.2076
2017-08-30,1.4363,1.2073
2017-08-31,1.4364,1.2074
2017-09-01,1.4363,1.207
2017-09-02,1.433,1.2037
2017-09-03,1.4339,1.2041
2017-09-04,1.4576,1.216
2017-09-05,1.4638,1.22
2017-09-06,1.4646,1.2191
2017-09-07,1.4651,1.219
2017-09-08,1.4606,1.2139
2017-09-09,1.4629,1.2146
2017-09-10,1.4632,1.215
2017-09-11,1.4705,1.2306
2017-09-12,1.4669,1.2345
2017-09-13,1.4669,1.234
2017-09-14,1.467,1.2342
2017-09-15,1.4668,1.2339
2017-09-16,1.4625,1.229
2017-09-17,1.4623,1.2291
2017-09-18,1.4615,1.2343
2017-09-19,1.4635,1.2351
2017-09-20,1.463,1.2351
2017-09-21,1.4632,1.2354
2017-09-22,1.4627,1.2349
2017-09-23,1.4586,1.2305
2017-09-24,1.4586,1.2311
2017-09-25,1.4579,1.2383
2017-09-26,1.4545,1.2401
2017-09-27,1.4534,1.24
2017-09-28,1.4535,1.2402
2017-09-29,1.4532,1.2398
2017-09-30,1.4492,1.2357
2017-10-01,1.4494,1.2361
2017-10-02,1.452,1.2553
2017-10-03,1.452,1.2571
2017-10-04,1.4516,1.257
2017-10-05,1.4517,1.2571
2017-10-06,1.4514,1.2568
2017-10-07,1.4474,1.2525
2017-10-08,1.4474,1.2527
2017-10-09,1.4457,1.2496
2017-10-10,1.4456,1.2486
2017-10-11,1.4454,1.2491
2017-10-12,1.4454,1.2491
2017-10-13,1.445,1.2486
2017-10-14,1.4408,1.2442
2017-10-15,1.4407,1.2442
2017-10-16,1.4464,1.2476
2017-10-17,1.4476,1.247
2017-10-18,1.4462,1.2454
2017-10-19,1.4462,1.2453
2017-10-20,1.4457,1.2449
2017-10-21,1.4417,1.2406
2017-10-22,1.4417,1.2408
2017-10-23,1.4472,1.2508
2017-10-24,1.4471,1.2534
2017-10-25,1.4476,1.2546
2017-10-26,1.4475,1.2547
2017-10-27,1.4471,1.2542
2017-10-28,1.4429,1.2498
2017-10-29,1.4431,1.2499
2017-10-30,1.4553,1.2547
2017-10-31,1.4592,1.2551
2017-11-01,1.4594,1.2549
2017-11-02,1.4597,1.2552
2017-11-03,1.4596,1.2547
2017-11-04,1.4555,1.2504
2017-11-05,1.4561,1.2508
2017-11-06,1.4809,1.2659
2017-11-07,1.4861,1.2692
2017-11-08,1.4869,1.2696
2017-11-09,1.4873,1.2699
2017-11-10,1.4874,1.2695
2017-11-11,1.4831,1.2651
2017-11-12,1.4838,1.2657
2017-11-13,1.511,1.2826
2017-11-14,1.5163,1.2849
2017-11-15,1.5167,1.2848
2017-11-16,1.5176,1.2848
2017-11-17,1.5175,1.2843
2017-11-18,1.5134,1.2798
2017-11-19,1.5131,1.2799
2017-11-20,1.503,1.2786
2017-11-21,1.4958,1.2769
2017-11-22,1.4952,1.2767
2017-11-23,1.495,1.2767
2017-11-24,1.4946,1.2763
2017-11-25,1.4903,1.2718
2017-11-26,1.4904,1.272
2017-11-27,1.493,1.2795
2017-11-28,1.49,1.281
2017-11-29,1.4897,1.281
2017-11-30,1.4898,1.281
2017-12-01,1.4892,1.2798
2017-12-02,1.4851,1.2755
2017-12-03,1.4852,1.2757
2017-12-04,1.4896,1.2805
2017-12-05,1.4896,1.2805
2017-12-06,1.4893,1.2803
2017-12-07,1.4895,1.2804
2017-12-08,1.4891,1.2798
2017-12-09,1.4851,1.2757
2017-12-10,1.4852,1.276
2017-12-11,1.4849,1.2776
2017-12-12,1.4778,1.2756
2017-12-13,1.477,1.2758
2017-12-14,1.4769,1.2757
2017-12-15,1.4765,1.2753
2017-12-16,1.4721,1.2708
2017-12-17,1.4721,1.2709
2017-12-18,1.4817,1.2809
2017-12-19,1.4839,1.2843
2017-12-20,1.4842,1.2844
2017-12-21,1.4844,1.2846
2017-12-22,1.4843,1.2841
2017-12-23,1.4796,1.2793
2017-12-24,1.4799,1.2796
2017-12-25,1.485,1.2852
2017-12-26,1.4888,1.2877
2017-12-27,1.4891,1.2878
2017-12-28,1.4896,1.2896
2017-12-29,1.4893,1.2892
2017-12-30,1.4852,1.285
2017-12-31,1.4855,1.2852
2018-01-01,1.5095,1.3207
2018-01-02,1.5171,1.3261
2018-01-03,1.522,1.3322
2018-01-04,1.5228,1.3333
2018-01-05,1.5226,1.333
2018-01-06,1.5185,1.3285
2018-01-07,1.5186,1.3287
2018-01-08,1.5227,1.335
2018-01-09,1.5228,1.3356
2018-01-10,1.5225,1.3355
2018-01-11,1.5227,1.3356
2018-01-12,1.5225,1.3354
2018-01-13,1.5184,1.3305
2018-01-14,1.5187,1.3308
2018-01-15,1.5335,1.3417
2018-01-16,1.5343,1.3434
2018-01-17,1.5341,1.3432
2018-01-18,1.5332,1.3426
2018-01-19,1.5255,1.3365
2018-01-20,1.5218,1.3324
2018-01-21,1.525,1.3344
2018-01-22,1.5173,1.3224
2018-01-23,1.5127,1.3187
2018-01-24,1.5115,1.3185
2018-01-25,1.5116,1.3186
2018-01-26,1.5087,1.3156
2018-01-27,1.5055,1.3117
2018-01-28,1.5061,1.3123
2018-01-29,1.5171,1.3197
2018-01-30,1.519,1.3209
2018-01-31,1.516,1.3131
2018-02-01,1.5188,1.315
2018-02-02,1.5149,1.3126
2018-02-03,1.5116,1.3088
2018-02-04,1.5117,1.309
2018-02-05,1.5162,1.3114
2018-02-06,1.5149,1.3096
2018-02-07,1.514,1.3086
2018-02-08,1.514,1.3085
2018-02-09,1.5136,1.3079
2018-02-10,1.5099,1.3028
2018-02-11,1.5099,1.3029
2018-02-12,1.5049,1.2967
2018-02-13,1.5025,1.2938
2018-02-14,1.5007,1.292
2018-02-15,1.4986,1.2908
2018-02-16,1.4981,1.2901
2018-02-17,1.4946,1.2859
2018-02-18,1.4943,1.2856
2018-02-19,1.4856,1.2773
2018-02-20,1.4648,1.2519
2018-02-21,1.4625,1.2498
2018-02-22,1.4601,1.2493
2018-02-23,1.4596,1.2485
2018-02-24,1.4553,1.2433
2018-02-25,1.4555,1.2438
2018-02-26,1.4657,1.2629
2018-02-27,1.4674,1.2669
2018-02-28,1.4673,1.2669
2018-03-01,1.4672,1.2663
2018-03-02,1.4635,1.2634
2018-03-03,1.4596,1.2587
2018-03-04,1.4599,1.259
2018-03-05,1.463,1.2634
2018-03-06,1.4654,1.265
2018-03-07,1.4652,1.2648
2018-03-08,1.4654,1.2652
2018-03-09,1.465,1.2645
2018-03-10,1.4612,1.2601
2018-03-11,1.4613,1.2605
2018-03-12,1.4596,1.2623
2018-03-13,1.4511,1.2578
2018-03-14,1.4489,1.2561
2018-03-15,1.4488,1.256
2018-03-16,1.4484,1.2553
2018-03-17,1.4441,1.2502
2018-03-18,1.4443,1.2502
2018-03-19,1.4567,1.2548
2018-03-20,1.4609,1.2556
2018-03-21,1.4615,1.2553
2018-03-22,1.4616,1.2555
2018-03-23,1.4613,1.2548
2018-03-24,1.4579,1.2508
2018-03-25,1.4586,1.2515
2018-03-26,1.4905,1.2747
2018-03-27,1.4948,1.2771
2018-03-28,1.4954,1.2771
2018-03-29,1.4957,1.2773
2018-03-30,1.495,1.2762
2018-03-31,1.4916,1.2722
2018-04-01,1.4925,1.2731
2018-04-02,1.5048,1.284
2018-04-03,1.5084,1.2873
2018-04-04,1.5102,1.2886
2018-04-05,1.5106,1.2889
2018-04-06,1.5102,1.2881
2018-04-07,1.5069,1.2842
2018-04-08,1.507,1.2845
2018-04-09,1.5086,1.2892
2018-04-10,1.5059,1.2897
2018-04-11,1.5058,1.2895
2018-04-12,1.5058,1.2896
2018-04-13,1.5021,1.2868
2018-04-14,1.4987,1.2828
2018-04-15,1.4987,1.283
2018-04-16,1.5139,1.3021
2018-04-17,1.5161,1.3043
2018-04-18,1.5157,1.3038
2018-04-19,1.5159,1.3041
2018-04-20,1.5142,1.3027
2018-04-21,1.5108,1.2987
2018-04-22,1.5112,1.2992
2018-04-23,1.521,1.308
2018-04-24,1.5236,1.3098
2018-04-25,1.5238,1.3097
2018-04-26,1.5241,1.3098
2018-04-27,1.5239,1.3092
2018-04-28,1.5207,1.3057
2018-04-29,1.5211,1.3061
2018-04-30,1.5403,1.3245
2018-05-01,1.5429,1.3266
2018-05-02,1.5445,1.3288
2018-05-03,1.5448,1.3291
2018-05-04,1.5449,1.3287
2018-05-05,1.5414,1.3244
2018-05-06,1.5416,1.3247
2018-05-07,1.547,1.33
2018-05-08,1.5482,1.3308
2018-05-09,1.548,1.3305
2018-05-10,1.5481,1.3306
2018-05-11,1.5479,1.3301
2018-05-12,1.5446,1.3262
2018-05-13,1.545,1.3267
2018-05-14,1.5644,1.3476
2018-05-15,1.569,1.3526
2018-05-16,1.5699,1.3528
2018-05-17,1.5701,1.3531
2018-05-18,1.5698,1.3527
2018-05-19,1.5663,1.3484
2018-05-20,1.5666,1.3488
2018-05-21,1.578,1.3606
2018-05-22,1.5887,1.373
2018-05-23,1.591,1.3734
2018-05-24,1.5912,1.3734
2018-05-25,1.5911,1.373
2018-05-26,1.5877,1.3689
2018-05-27,1.5881,1.3694
2018-05-28,1.6014,1.3829
2018-05-29,1.6026,1.3846
2018-05-30,1.6028,1.3847
2018-05-31,1.6028,1.3848
2018-06-01,1.6025,1.3842
2018-06-02,1.5991,1.3803
2018-06-03,1.5994,1.3806
2018-06-04,1.5986,1.3824
2018-06-05,1.5928,1.3781
2018-06-06,1.5924,1.3777
2018-06-07,1.5921,1.3777
2018-06-08,1.5917,1.377
2018-06-09,1.5877,1.3725
2018-06-10,1.5879,1.3728
2018-06-11,1.5826,1.364
2018-06-12,1.5786,1.3608
2018-06-13,1.5772,1.359
2018-06-14,1.5771,1.3589
2018-06-15,1.5769,1.3585
2018-06-16,1.5758,1.357
2018-06-17,1.5761,1.3574
2018-06-18,1.577,1.3609
2018-06-19,1.5773,1.3614
2018-06-20,1.5771,1.3612
2018-06-21,1.5773,1.3611
2018-06-22,1.5765,1.3603
2018-06-23,1.5731,1.3562
2018-06-24,1.5733,1.3564
2018-06-25,1.5728,1.3591
2018-06-26,1.5673,1.3551
2018-06-27,1.5666,1.3543
2018-06-28,1.5666,1.3542
2018-06-29,1.5662,1.3538
2018-06-30,1.5626,1.3495
2018-07-01,1.563,1.3499
2018-07-02,1.574,1.3582
2018-07-03,1.5769,1.3601
2018-07-04,1.5773,1.3597
2018-07-05,1.5774,1.3598
2018-07-06,1.5769,1.3591
2018-07-07,1.5737,1.3554
2018-07-08,1.5742,1.3559
2018-07-09,1.5794,1.3612
2018-07-10,1.5814,1.3626
2018-07-11,1.5813,1.3624
2018-07-12,1.5815,1.3625
2018-07-13,1.5812,1.362
2018-07-14,1.5779,1.3581
2018-07-15,1.578,1.3582
2018-07-16,1.5812,1.3615
2018-07-17,1.5806,1.3595
2018-07-18,1.5803,1.3592
2018-07-19,1.5804,1.3593
2018-07-20,1.58,1.3587
2018-07-21,1.5766,1.3547
2018-07-22,1.5767,1.3549
2018-07-23,1.5721,1.3491
2018-07-24,1.5696,1.3459
2018-07-25,1.5668,1.3452
2018-07-26,1.5658,1.3451
2018-07-27,1.5653,1.3445
2018-07-28,1.5616,1.3401
2018-07-29,1.562,1.3405
2018-07-30,1.5852,1.3579
2018-07-31,1.5887,1.3598
2018-08-01,1.5899,1.3606
2018-08-02,1.5924,1.3609
2018-08-03,1.5921,1.3604
2018-08-04,1.5887,1.3564
2018-08-05,1.5889,1.3567
2018-08-06,1.597,1.3599
2018-08-07,1.5995,1.3578
2018-08-08,1.6006,1.3569
2018-08-09,1.6006,1.3568
2018-08-10,1.6002,1.3561
2018-08-11,1.5967,1.352
2018-08-12,1.597,1.3524
2018-08-13,1.5964,1.359
2018-08-14,1.593,1.3606
2018-08-15,1.5928,1.3606
2018-08-16,1.5928,1.3608
2018-08-17,1.5924,1.3601
2018-08-18,1.589,1.356
2018-08-19,1.5891,1.3562
2018-08-20,1.5918,1.3596
2018-08-21,1.5928,1.3615
2018-08-22,1.5926,1.3612
2018-08-23,1.5928,1.3614
2018-08-24,1.5924,1.3608
2018-08-25,1.589,1.3566
2018-08-26,1.5893,1.357
2018-08-27,1.5951,1.3639
2018-08-28,1.5963,1.3658
2018-08-29,1.5963,1.3658
2018-08-30,1.5962,1.3659
2018-08-31,1.5959,1.3653
2018-09-01,1.5925,1.3614
2018-09-02,1.5947,1.3635
2018-09-03,1.606,1.3788
2018-09-04,1.6072,1.3812
2018-09-05,1.6071,1.3812
2018-09-06,1.6072,1.3813
2018-09-07,1.6068,1.3808
2018-09-08,1.6029,1.3762
2018-09-09,1.603,1.3765
2018-09-10,1.6038,1.3828
2018-09-11,1.5996,1.3848
2018-09-12,1.5993,1.3847
2018-09-13,1.5992,1.3847
2018-09-14,1.5988,1.3842
2018-09-15,1.5948,1.38
2018-09-16,1.5949,1.3802
2018-09-17,1.5963,1.385
2018-09-18,1.5915,1.385
2018-09-19,1.5911,1.385
2018-09-20,1.5902,1.385
2018-09-21,1.5896,1.3841
2018-09-22,1.5862,1.3803
2018-09-23,1.5864,1.3806
2018-09-24,1.5867,1.3836
2018-09-25,1.5812,1.3824
2018-09-26,1.5805,1.3821
2018-09-27,1.5804,1.3821
2018-09-28,1.5799,1.3814
2018-09-29,1.5754,1.3761
2018-09-30,1.5757,1.3767
2018-10-01,1.5872,1.3983
2018-10-02,1.5886,1.4028
2018-10-03,1.5886,1.4032
2018-10-04,1.5885,1.4036
2018-10-05,1.5881,1.4029
2018-10-06,1.5845,1.3988
2018-10-07,1.5849,1.3995
2018-10-08,1.605,1.4296
2018-10-09,1.6077,1.4353
2018-10-10,1.6081,1.4361
2018-10-11,1.6082,1.4363
2018-10-12,1.6078,1.4357
2018-10-13,1.6041,1.4315
2018-10-14,1.6044,1.432
2018-10-15,1.5975,1.4347
2018-10-16,1.5853,1.4332
2018-10-17,1.5836,1.4329
2018-10-18,1.5831,1.4328
2018-10-19,1.5825,1.4322
2018-10-20,1.5786,1.428
2018-10-21,1.5787,1.4283
2018-10-22,1.5736,1.4257
2018-10-23,1.5673,1.4189
2018-10-24,1.5654,1.4174
2018-10-25,1.5649,1.4172
2018-10-26,1.5642,1.4163
2018-10-27,1.5604,1.4119
2018-10-28,1.5606,1.4123
2018-10-29,1.5616,1.4178
2018-10-30,1.5563,1.4199
2018-10-31,1.556,1.4199
2018-11-01,1.5559,1.4199
2018-11-02,1.5553,1.4191
2018-11-03,1.5516,1.4149
2018-11-04,1.5517,1.4152
2018-11-05,1.5533,1.4187
2018-11-06,1.5507,1.4174
2018-11-07,1.5492,1.4169
2018-11-08,1.5489,1.4165
2018-11-09,1.5483,1.4155
2018-11-10,1.5445,1.4109
2018-11-11,1.5446,1.4112
2018-11-12,1.5317,1.4036
2018-11-13,1.5206,1.3985
2018-11-14,1.5184,1.3976
2018-11-15,1.5169,1.3973
2018-11-16,1.5161,1.3963
2018-11-17,1.5119,1.3917
2018-11-18,1.5117,1.3915
2018-11-19,1.5107,1.391
2018-11-20,1.5041,1.3851
2018-11-21,1.5036,1.3847
2018-11-22,1.5032,1.3844
2018-11-23,1.5025,1.3834
2018-11-24,1.4988,1.3792
2018-11-25,1.4989,1.3794
2018-11-26,1.4814,1.3636
2018-11-27,1.467,1.3517
2018-11-28,1.4644,1.3493
2018-11-29,1.4636,1.3487
2018-11-30,1.4629,1.3477
2018-12-01,1.4589,1.3429
2018-12-02,1.459,1.343
2018-12-03,1.4483,1.3311
2018-12-04,1.4383,1.3209
2018-12-05,1.4374,1.3188
2018-12-06,1.436,1.3154
2018-12-07,1.4353,1.3144
2018-12-08,1.4309,1.3094
2018-12-09,1.4312,1.3097
2018-12-10,1.4351,1.3142
2018-12-11,1.4363,1.3154
2018-12-12,1.4358,1.3145
2018-12-13,1.4358,1.3145
2018-12-14,1.4354,1.3137
2018-12-15,1.4312,1.3087
2018-12-16,1.4314,1.3089
2018-12-17,1.435,1.3098
2018-12-18,1.4352,1.3066
2018-12-19,1.435,1.3061
2018-12-20,1.4346,1.3057
2018-12-21,1.4341,1.3049
2018-12-22,1.4296,1.2997
2018-12-23,1.4298,1.3
2018-12-24,1.421,1.29
2018-12-25,1.4168,1.2871
2018-12-26,1.413,1.2838
2018-12-27,1.4122,1.2826
2018-12-28,1.4103,1.2804
2018-12-29,1.4064,1.2758
2018-12-30,1.4064,1.2759
2018-12-31,1.4071,1.2716
2019-01-01,1.4071,1.294
2019-01-02,1.4018,1.2931
2019-01-03,1.3937,1.2917
2019-01-04,1.3927,1.2917
2019-01-05,1.3893,1.2877
2019-01-06,1.3897,1.2882
2019-01-07,1.4027,1.3019
2019-01-08,1.4111,1.3099
2019-01-09,1.4112,1.3101
2019-01-10,1.4113,1.3103
2019-01-11,1.4106,1.3096
2019-01-12,1.4063,1.3049
2019-01-13,1.4067,1.3054
2019-01-14,1.4183,1.3282
2019-01-15,1.4186,1.3358
2019-01-16,1.4109,1.3314
2019-01-17,1.4104,1.3313
2019-01-18,1.4104,1.3312
2019-01-19,1.4064,1.3264
2019-01-20,1.4065,1.3267
2019-01-21,1.4112,1.3373
2019-01-22,1.4117,1.341
2019-01-23,1.4123,1.3423
2019-01-24,1.4126,1.3425
2019-01-25,1.4123,1.3419
2019-01-26,1.4082,1.3369
2019-01-27,1.4084,1.3372
2019-01-28,1.4128,1.3448
2019-01-29,1.4126,1.3476
2019-01-30,1.4129,1.3487
2019-01-31,1.4128,1.3486
2019-02-01,1.4124,1.3482
2019-02-02,1.4105,1.3453
2019-02-03,1.4108,1.3458
2019-02-04,1.4121,1.348
2019-02-05,1.4126,1.3493
2019-02-06,1.4126,1.3493
2019-02-07,1.4125,1.3491
2019-02-08,1.4123,1.3488
2019-02-09,1.4079,1.3436
2019-02-10,1.4082,1.3441
2019-02-11,1.4152,1.3515
2019-02-12,1.4178,1.3536
2019-02-13,1.4181,1.3543
2019-02-14,1.4181,1.3544
2019-02-15,1.4178,1.3537
2019-02-16,1.4141,1.3491
2019-02-17,1.4143,1.3495
2019-02-18,1.426,1.3613
2019-02-19,1.4328,1.3696
2019-02-20,1.4358,1.3719
2019-02-21,1.4359,1.3718
2019-02-22,1.4353,1.371
2019-02-23,1.4309,1.3662
2019-02-24,1.4316,1.3669
2019-02-25,1.4517,1.3857
2019-02-26,1.4588,1.3918
2019-02-27,1.4591,1.392
2019-02-28,1.4592,1.392
2019-03-01,1.4585,1.3911
2019-03-02,1.4553,1.3876
2019-03-03,1.4553,1.3875
2019-03-04,1.4548,1.3917
2019-03-05,1.4523,1.3923
2019-03-06,1.452,1.3923
2019-03-07,1.4516,1.3921
2019-03-08,1.451,1.3913
2019-03-09,1.4465,1.3866
2019-03-10,1.4466,1.3861
2019-03-11,1.4575,1.3939
2019-03-12,1.4626,1.3955
2019-03-13,1.4628,1.3952
2019-03-14,1.4624,1.395
2019-03-15,1.4618,1.3942
2019-03-16,1.4576,1.3896
2019-03-17,1.458,1.39
2019-03-18,1.4705,1.3936
2019-03-19,1.4756,1.3917
2019-03-20,1.476,1.3915
2019-03-21,1.4755,1.391
2019-03-22,1.4749,1.3901
2019-03-23,1.4694,1.3843
2019-03-24,1.4699,1.3847
2019-03-25,1.4858,1.3902
2019-03-26,1.4933,1.3909
2019-03-27,1.4783,1.3683
2019-03-28,1.4784,1.3681
2019-03-29,1.4786,1.3675
2019-03-30,1.4742,1.3627
2019-03-31,1.4747,1.3631
2019-04-01,1.5043,1.3685
2019-04-02,1.513,1.3691
2019-04-03,1.5138,1.3688
2019-04-04,1.5142,1.3686
2019-04-05,1.5137,1.3677
2019-04-06,1.5093,1.3627
2019-04-07,1.5097,1.3633
2019-04-08,1.5261,1.3741
2019-04-09,1.5288,1.3746
2019-04-10,1.53,1.3755
2019-04-11,1.5299,1.3752
2019-04-12,1.5295,1.3743
2019-04-13,1.5253,1.3695
2019-04-14,1.5257,1.37
2019-04-15,1.5458,1.3826
2019-04-16,1.5494,1.385
2019-04-17,1.5503,1.3856
2019-04-18,1.551,1.386
2019-04-19,1.5504,1.3852
2019-04-20,1.5465,1.3808
2019-04-21,1.5466,1.381
2019-04-22,1.5505,1.3856
2019-04-23,1.5512,1.386
2019-04-24,1.5512,1.3857
2019-04-25,1.551,1.3855
2019-04-26,1.5505,1.3847
2019-04-27,1.546,1.3799
2019-04-28,1.5465,1.3803
2019-04-29,1.5644,1.3919
2019-04-30,1.5722,1.3962
2019-05-01,1.5722,1.396
2019-05-02,1.5724,1.3962
2019-05-03,1.572,1.3955
2019-05-04,1.5674,1.3906
2019-05-05,1.5678,1.3911
2019-05-06,1.573,1.3961
2019-05-07,1.574,1.3963
2019-05-08,1.5738,1.3957
2019-05-09,1.5738,1.3955
2019-05-10,1.5733,1.3947
2019-05-11,1.569,1.3901
2019-05-12,1.5692,1.3903
2019-05-13,1.5626,1.3919
2019-05-14,1.5606,1.3916
2019-05-15,1.5597,1.3913
2019-05-16,1.5594,1.391
2019-05-17,1.5588,1.3902
2019-05-18,1.5541,1.3853
2019-05-19,1.5544,1.3856
2019-05-20,1.5713,1.3971
2019-05-21,1.5793,1.4027
2019-05-22,1.5796,1.4026
2019-05-23,1.5796,1.4025
2019-05-24,1.579,1.4018
2019-05-25,1.5743,1.3969
2019-05-26,1.5749,1.3974
2019-05-27,1.5805,1.3959
2019-05-28,1.5813,1.3886
2019-05-29,1.5812,1.3882
2019-05-30,1.5808,1.3876
2019-05-31,1.5796,1.3865
2019-06-01,1.5745,1.3813
2019-06-02,1.5747,1.3816
2019-06-03,1.5704,1.3742
2019-06-04,1.5658,1.3672
2019-06-05,1.565,1.3654
2019-06-06,1.5646,1.3647
2019-06-07,1.5637,1.3632
2019-06-08,1.5588,1.3581
2019-06-09,1.5589,1.3583
2019-06-10,1.524,1.3392
2019-06-11,1.5052,1.3292
2019-06-12,1.4979,1.3255
2019-06-13,1.4945,1.3238
2019-06-14,1.493,1.3225
2019-06-15,1.4882,1.3176
2019-06-16,1.4883,1.3178
2019-06-17,1.4915,1.3226
2019-06-18,1.4889,1.3227
2019-06-19,1.4886,1.3225
2019-06-20,1.4883,1.3223
2019-06-21,1.4877,1.3215
2019-06-22,1.4831,1.3167
2019-06-23,1.4833,1.317
2019-06-24,1.4875,1.3269
2019-06-25,1.4874,1.3305
2019-06-26,1.4866,1.3301
2019-06-27,1.4866,1.3301
2019-06-28,1.4861,1.3294
2019-06-29,1.4815,1.3248
2019-06-30,1.4818,1.3251
2019-07-01,1.4968,1.3376
2019-07-02,1.5043,1.3429
2019-07-03,1.5043,1.3427
2019-07-04,1.5043,1.3426
2019-07-05,1.5036,1.3417
2019-07-06,1.4989,1.3369
2019-07-07,1.4992,1.3372
2019-07-08,1.5061,1.3412
2019-07-09,1.5083,1.34
2019-07-10,1.5084,1.3399
2019-07-11,1.508,1.3395
2019-07-12,1.5074,1.3386
2019-07-13,1.5028,1.3339
2019-07-14,1.5034,1.3344
